Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Product Image 1 Url,Product Image 2 Url
,air-jordan-1-retro-high,Air Jordan 1 Retro High,,,published,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 1.jpeg,400,,,,,,,,,,,TRUE,,,Air Jordan 1 Retro High - black and purple 36,AIR-JORDAN-1-RETRO-HIGH-BLACK-AND-PURPLE-36,,FALSE,TRUE,,,,,,,,,,,Size,36,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 2.jpeg,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 3.jpeg
,air-jordan-1-retro-high,Air Jordan 1 Retro High,,,published,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 1.jpeg,400,,,,,,,,,,,TRUE,,,Air Jordan 1 Retro High - black and purple 37,AIR-JORDAN-1-RETRO-HIGH-BLACK-AND-PURPLE-37,,FALSE,TRUE,,,,,,,,,,,Size,37,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 2.jpeg,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 3.jpeg
,air-jordan-1-retro-high,Air Jordan 1 Retro High,,,published,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 1.jpeg,400,,,,,,,,,,,TRUE,,,Air Jordan 1 Retro High - black and purple 38,AIR-JORDAN-1-RETRO-HIGH-BLACK-AND-PURPLE-38,,FALSE,TRUE,,,,,,,,,,,Size,38,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 2.jpeg,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 3.jpeg
,air-jordan-1-retro-high,Air Jordan 1 Retro High,,,published,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 1.jpeg,400,,,,,,,,,,,TRUE,,,Air Jordan 1 Retro High - black and purple 39,AIR-JORDAN-1-RETRO-HIGH-BLACK-AND-PURPLE-39,,FALSE,TRUE,,,,,,,,,,,Size,39,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 2.jpeg,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 3.jpeg
,air-jordan-1-retro-high,Air Jordan 1 Retro High,,,published,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 1.jpeg,400,,,,,,,,,,,TRUE,,,Air Jordan 1 Retro High - black and purple 40,AIR-JORDAN-1-RETRO-HIGH-BLACK-AND-PURPLE-40,,FALSE,TRUE,,,,,,,,,,,Size,40,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 2.jpeg,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 3.jpeg
,air-jordan-1-retro-high,Air Jordan 1 Retro High,,,published,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 1.jpeg,400,,,,,,,,,,,TRUE,,,Air Jordan 1 Retro High - black and purple 41,AIR-JORDAN-1-RETRO-HIGH-BLACK-AND-PURPLE-41,,FALSE,TRUE,,,,,,,,,,,Size,41,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 2.jpeg,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 3.jpeg
,air-jordan-1-retro-high,Air Jordan 1 Retro High,,,published,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 1.jpeg,400,,,,,,,,,,,TRUE,,,Air Jordan 1 Retro High - black and purple 42,AIR-JORDAN-1-RETRO-HIGH-BLACK-AND-PURPLE-42,,FALSE,TRUE,,,,,,,,,,,Size,42,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 2.jpeg,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 3.jpeg
,air-jordan-1-retro-high,Air Jordan 1 Retro High,,,published,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 1.jpeg,400,,,,,,,,,,,TRUE,,,Air Jordan 1 Retro High - black and purple 43,AIR-JORDAN-1-RETRO-HIGH-BLACK-AND-PURPLE-43,,FALSE,TRUE,,,,,,,,,,,Size,43,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 2.jpeg,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 3.jpeg
,air-jordan-1-retro-high,Air Jordan 1 Retro High,,,published,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 1.jpeg,400,,,,,,,,,,,TRUE,,,Air Jordan 1 Retro High - black and purple 44,AIR-JORDAN-1-RETRO-HIGH-BLACK-AND-PURPLE-44,,FALSE,TRUE,,,,,,,,,,,Size,44,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 2.jpeg,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 3.jpeg
,air-jordan-1-retro-high,Air Jordan 1 Retro High,,,published,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 1.jpeg,400,,,,,,,,,,,TRUE,,,Air Jordan 1 Retro High - black and purple 45,AIR-JORDAN-1-RETRO-HIGH-BLACK-AND-PURPLE-45,,FALSE,TRUE,,,,,,,,,,,Size,45,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 2.jpeg,http://localhost:8000/images/products/Air Jordan 1 Retro High/black and purple/side 3.jpeg
,new-balance-elite-v3-low-top-marathon,New Balance Elite v3 – Low-Top Marathon,,,published,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 1.jpeg,400,,,,,,,,,,,TRUE,,,New Balance Elite v3 – Low-Top Marathon - white silver and pink 36,NEW-BALANCE-ELITE-V3-LOW-TOP-MARATHON-WHITE-SILVER-AND-PINK-36,,FALSE,TRUE,,,,,,,,,,,Size,36,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 2.jpeg,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 3.jpeg
,new-balance-elite-v3-low-top-marathon,New Balance Elite v3 – Low-Top Marathon,,,published,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 1.jpeg,400,,,,,,,,,,,TRUE,,,New Balance Elite v3 – Low-Top Marathon - white silver and pink 37,NEW-BALANCE-ELITE-V3-LOW-TOP-MARATHON-WHITE-SILVER-AND-PINK-37,,FALSE,TRUE,,,,,,,,,,,Size,37,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 2.jpeg,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 3.jpeg
,new-balance-elite-v3-low-top-marathon,New Balance Elite v3 – Low-Top Marathon,,,published,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 1.jpeg,400,,,,,,,,,,,TRUE,,,New Balance Elite v3 – Low-Top Marathon - white silver and pink 38,NEW-BALANCE-ELITE-V3-LOW-TOP-MARATHON-WHITE-SILVER-AND-PINK-38,,FALSE,TRUE,,,,,,,,,,,Size,38,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 2.jpeg,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 3.jpeg
,new-balance-elite-v3-low-top-marathon,New Balance Elite v3 – Low-Top Marathon,,,published,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 1.jpeg,400,,,,,,,,,,,TRUE,,,New Balance Elite v3 – Low-Top Marathon - white silver and pink 39,NEW-BALANCE-ELITE-V3-LOW-TOP-MARATHON-WHITE-SILVER-AND-PINK-39,,FALSE,TRUE,,,,,,,,,,,Size,39,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 2.jpeg,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 3.jpeg
,new-balance-elite-v3-low-top-marathon,New Balance Elite v3 – Low-Top Marathon,,,published,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 1.jpeg,400,,,,,,,,,,,TRUE,,,New Balance Elite v3 – Low-Top Marathon - white silver and pink 40,NEW-BALANCE-ELITE-V3-LOW-TOP-MARATHON-WHITE-SILVER-AND-PINK-40,,FALSE,TRUE,,,,,,,,,,,Size,40,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 2.jpeg,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 3.jpeg
,new-balance-elite-v3-low-top-marathon,New Balance Elite v3 – Low-Top Marathon,,,published,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 1.jpeg,400,,,,,,,,,,,TRUE,,,New Balance Elite v3 – Low-Top Marathon - white silver and pink 41,NEW-BALANCE-ELITE-V3-LOW-TOP-MARATHON-WHITE-SILVER-AND-PINK-41,,FALSE,TRUE,,,,,,,,,,,Size,41,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 2.jpeg,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 3.jpeg
,new-balance-elite-v3-low-top-marathon,New Balance Elite v3 – Low-Top Marathon,,,published,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 1.jpeg,400,,,,,,,,,,,TRUE,,,New Balance Elite v3 – Low-Top Marathon - white silver and pink 42,NEW-BALANCE-ELITE-V3-LOW-TOP-MARATHON-WHITE-SILVER-AND-PINK-42,,FALSE,TRUE,,,,,,,,,,,Size,42,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 2.jpeg,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 3.jpeg
,new-balance-elite-v3-low-top-marathon,New Balance Elite v3 – Low-Top Marathon,,,published,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 1.jpeg,400,,,,,,,,,,,TRUE,,,New Balance Elite v3 – Low-Top Marathon - white silver and pink 43,NEW-BALANCE-ELITE-V3-LOW-TOP-MARATHON-WHITE-SILVER-AND-PINK-43,,FALSE,TRUE,,,,,,,,,,,Size,43,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 2.jpeg,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 3.jpeg
,new-balance-elite-v3-low-top-marathon,New Balance Elite v3 – Low-Top Marathon,,,published,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 1.jpeg,400,,,,,,,,,,,TRUE,,,New Balance Elite v3 – Low-Top Marathon - white silver and pink 44,NEW-BALANCE-ELITE-V3-LOW-TOP-MARATHON-WHITE-SILVER-AND-PINK-44,,FALSE,TRUE,,,,,,,,,,,Size,44,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 2.jpeg,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 3.jpeg
,new-balance-elite-v3-low-top-marathon,New Balance Elite v3 – Low-Top Marathon,,,published,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 1.jpeg,400,,,,,,,,,,,TRUE,,,New Balance Elite v3 – Low-Top Marathon - white silver and pink 45,NEW-BALANCE-ELITE-V3-LOW-TOP-MARATHON-WHITE-SILVER-AND-PINK-45,,FALSE,TRUE,,,,,,,,,,,Size,45,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 2.jpeg,http://localhost:8000/images/products/New Balance Elite v3 – Low-Top Marathon/white silver and pink/side 3.jpeg
,new-balance-ms327-series-retro-casual-running-shoes,New Balance MS327 Series Retro Casual Running Shoes,,,published,http://localhost:8000/images/products/New Balance MS327 Series Retro Casual Running Shoes/White Grey Navy/side 1.jpeg,400,,,,,,,,,,,TRUE,,,New Balance MS327 Series Retro Casual Running Shoes - White Grey Navy 36,NEW-BALANCE-MS327-SERIES-RETRO-CASUAL-RUNNING-SHOES-WHITE-GREY-NAVY-36,,FALSE,TRUE,,,,,,,,,,,Size,36,http://localhost:8000/images/products/New Balance MS327 Series Retro Casual Running Shoes/White Grey Navy/side 2.jpeg,http://localhost:8000/images/products/New Balance MS327 Series Retro Casual Running Shoes/White Grey Navy/side 3.jpeg
,new-balance-ms327-series-retro-casual-running-shoes,New Balance MS327 Series Retro Casual Running Shoes,,,published,http://localhost:8000/images/products/New Balance MS327 Series Retro Casual Running Shoes/White Grey Navy/side 1.jpeg,400,,,,,,,,,,,TRUE,,,New Balance MS327 Series Retro Casual Running Shoes - White Grey Navy 37,NEW-BALANCE-MS327-SERIES-RETRO-CASUAL-RUNNING-SHOES-WHITE-GREY-NAVY-37,,FALSE,TRUE,,,,,,,,,,,Size,37,http://localhost:8000/images/products/New Balance MS327 Series Retro Casual Running Shoes/White Grey Navy/side 2.jpeg,http://localhost:8000/images/products/New Balance MS327 Series Retro Casual Running Shoes/White Grey Navy/side 3.jpeg
,new-balance-ms327-series-retro-casual-running-shoes,New Balance MS327 Series Retro Casual Running Shoes,,,published,http://localhost:8000/images/products/New Balance MS327 Series Retro Casual Running Shoes/White Grey Navy/side 1.jpeg,400,,,,,,,,,,,TRUE,,,New Balance MS327 Series Retro Casual Running Shoes - White Grey Navy 38,NEW-BALANCE-MS327-SERIES-RETRO-CASUAL-RUNNING-SHOES-WHITE-GREY-NAVY-38,,FALSE,TRUE,,,,,,,,,,,Size,38,http://localhost:8000/images/products/New Balance MS327 Series Retro Casual Running Shoes/White Grey Navy/side 2.jpeg,http://localhost:8000/images/products/New Balance MS327 Series Retro Casual Running Shoes/White Grey Navy/side 3.jpeg
,new-balance-ms327-series-retro-casual-running-shoes,New Balance MS327 Series Retro Casual Running Shoes,,,published,http://localhost:8000/images/products/New Balance MS327 Series Retro Casual Running Shoes/White Grey Navy/side 1.jpeg,400,,,,,,,,,,,TRUE,,,New Balance MS327 Series Retro Casual Running Shoes - White Grey Navy 39,NEW-BALANCE-MS327-SERIES-RETRO-CASUAL-RUNNING-SHOES-WHITE-GREY-NAVY-39,,FALSE,TRUE,,,,,,,,,,,Size,39,http://localhost:8000/images/products/New Balance MS327 Series Retro Casual Running Shoes/White Grey Navy/side 2.jpeg,http://localhost:8000/images/products/New Balance MS327 Series Retro Casual Running Shoes/White Grey Navy/side 3.jpeg
,new-balance-ms327-series-retro-casual-running-shoes,New Balance MS327 Series Retro Casual Running Shoes,,,published,http://localhost:8000/images/products/New Balance MS327 Series Retro Casual Running Shoes/White Grey Navy/side 1.jpeg,400,,,,,,,,,,,TRUE,,,New Balance MS327 Series Retro Casual Running Shoes - White Grey Navy 40,NEW-BALANCE-MS327-SERIES-RETRO-CASUAL-RUNNING-SHOES-WHITE-GREY-NAVY-40,,FALSE,TRUE,,,,,,,,,,,Size,40,http://localhost:8000/images/products/New Balance MS327 Series Retro Casual Running Shoes/White Grey Navy/side 2.jpeg,http://localhost:8000/images/products/New Balance MS327 Series Retro Casual Running Shoes/White Grey Navy/side 3.jpeg
,new-balance-ms327-series-retro-casual-running-shoes,New Balance MS327 Series Retro Casual Running Shoes,,,published,http://localhost:8000/images/products/New Balance MS327 Series Retro Casual Running Shoes/White Grey Navy/side 1.jpeg,400,,,,,,,,,,,TRUE,,,New Balance MS327 Series Retro Casual Running Shoes - White Grey Navy 41,NEW-BALANCE-MS327-SERIES-RETRO-CASUAL-RUNNING-SHOES-WHITE-GREY-NAVY-41,,FALSE,TRUE,,,,,,,,,,,Size,41,http://localhost:8000/images/products/New Balance MS327 Series Retro Casual Running Shoes/White Grey Navy/side 2.jpeg,http://localhost:8000/images/products/New Balance MS327 Series Retro Casual Running Shoes/White Grey Navy/side 3.jpeg
,new-balance-ms327-series-retro-casual-running-shoes,New Balance MS327 Series Retro Casual Running Shoes,,,published,http://localhost:8000/images/products/New Balance MS327 Series Retro Casual Running Shoes/White Grey Navy/side 1.jpeg,400,,,,,,,,,,,TRUE,,,New Balance MS327 Series Retro Casual Running Shoes - White Grey Navy 42,NEW-BALANCE-MS327-SERIES-RETRO-CASUAL-RUNNING-SHOES-WHITE-GREY-NAVY-42,,FALSE,TRUE,,,,,,,,,,,Size,42,http://localhost:8000/images/products/New Balance MS327 Series Retro Casual Running Shoes/White Grey Navy/side 2.jpeg,http://localhost:8000/images/products/New Balance MS327 Series Retro Casual Running Shoes/White Grey Navy/side 3.jpeg
